label,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
open_palm,Right,0.765190839767456,0.7244963645935059,-4.0379961596670455e-09,0.6717049479484558,0.701688289642334,-0.042795393615961075,0.5882775187492371,0.6328330636024475,-0.07196374237537384,0.5287280678749084,0.566000759601593,-0.10074436664581299,0.47544926404953003,0.5330572724342346,-0.12988902628421783,0.6441484093666077,0.44036760926246643,-0.04479629546403885,0.6132898330688477,0.3197280168533325,-0.07723060995340347,0.5955429077148438,0.2454909235239029,-0.10102696716785431,0.5794311165809631,0.17720544338226318,-0.11787578463554382,0.7018594741821289,0.40648674964904785,-0.048549290746450424,0.6863686442375183,0.26329055428504944,-0.07783229649066925,0.6741653680801392,0.18015709519386292,-0.10251650959253311,0.6630481481552124,0.10729947686195374,-0.12228164821863174,0.7585553526878357,0.40886935591697693,-0.057480163872241974,0.7596112489700317,0.2793097496032715,-0.08579984307289124,0.7552133798599243,0.19833466410636902,-0.10854166001081467,0.7458995580673218,0.12928462028503418,-0.1242479458451271,0.8160531520843506,0.43802493810653687,-0.07222794741392136,0.8425242900848389,0.33327144384384155,-0.09363068640232086,0.8548451662063599,0.26787906885147095,-0.10779645293951035,0.8581341505050659,0.20686796307563782,-0.11856178939342499
open_palm,Right,0.7652546763420105,0.7252005338668823,-3.504856627145614e-09,0.6714256405830383,0.7004792094230652,-0.04080319404602051,0.5881131291389465,0.6322991251945496,-0.06896838545799255,0.5290607810020447,0.565787136554718,-0.09704308211803436,0.47700583934783936,0.5324834585189819,-0.12539632618427277,0.6437309384346008,0.44075801968574524,-0.0420425608754158,0.6134463548660278,0.319099485874176,-0.07320646196603775,0.5958993434906006,0.24485348165035248,-0.0960431918501854,0.5797009468078613,0.17672574520111084,-0.11225153505802155,0.7017972469329834,0.40664535760879517,-0.046274736523628235,0.6867347955703735,0.2618851065635681,-0.07408711314201355,0.6745110750198364,0.17765972018241882,-0.09787344932556152,0.6631917953491211,0.10481560230255127,-0.11709234118461609,0.7585343718528748,0.4089026153087616,-0.05548899620771408,0.7596834301948547,0.2773842215538025,-0.08250318467617035,0.755382776260376,0.19574445486068726,-0.10439794510602951,0.7461855411529541,0.12713363766670227,-0.11960912495851517,0.8158394694328308,0.43793606758117676,-0.07035306841135025,0.8421871066093445,0.33285534381866455,-0.09053995460271835,0.8550491333007812,0.26736903190612793,-0.10382813215255737,0.8589130640029907,0.20704254508018494,-0.11400208622217178
open_palm,Right,0.7668198943138123,0.7280534505844116,-3.5698279887697026e-09,0.6733517050743103,0.6980518102645874,-0.03624175488948822,0.590728223323822,0.6279486417770386,-0.062386687844991684,0.5324975252151489,0.5611040592193604,-0.0892983078956604,0.481927752494812,0.5289862751960754,-0.11655189841985703,0.6448144316673279,0.43362241983413696,-0.03699653223156929,0.6137516498565674,0.3108884394168854,-0.06686197966337204,0.5961394309997559,0.23770900070667267,-0.08879762887954712,0.5803390741348267,0.1715189814567566,-0.10441488772630692,0.7026042938232422,0.4000263512134552,-0.04316341504454613,0.6878376603126526,0.25433284044265747,-0.06938069313764572,0.6768708229064941,0.16964322328567505,-0.09204523265361786,0.666854739189148,0.09705802798271179,-0.11055918037891388,0.7591893672943115,0.403265118598938,-0.05406713858246803,0.7602753639221191,0.27062129974365234,-0.07933806627988815,0.7570265531539917,0.18903642892837524,-0.0999167338013649,0.7487727403640747,0.12103614211082458,-0.1145203709602356,0.8162408471107483,0.4342222809791565,-0.07037261873483658,0.8421962857246399,0.3302353620529175,-0.08921792358160019,0.8556768298149109,0.266056627035141,-0.10135161876678467,0.8607318997383118,0.20779573917388916,-0.11073921620845795
open_palm,Right,0.770965039730072,0.7263342142105103,-3.7106537842390708e-09,0.676939845085144,0.698650062084198,-0.037587057799100876,0.5952842235565186,0.6299641132354736,-0.06453247368335724,0.5389223098754883,0.5622900724411011,-0.09205533564090729,0.48791542649269104,0.5311117172241211,-0.12008212506771088,0.6489565372467041,0.4329153895378113,-0.03913692384958267,0.6176199316978455,0.3103443682193756,-0.07025326788425446,0.6003764867782593,0.2366511970758438,-0.09362105280160904,0.5851920247077942,0.16899630427360535,-0.11032889783382416,0.7067943811416626,0.3991753160953522,-0.04532130807638168,0.6917927861213684,0.2549956440925598,-0.0733882263302803,0.6812650561332703,0.16975367069244385,-0.09776278585195541,0.6723156571388245,0.095740407705307,-0.1174413412809372,0.763585090637207,0.40296727418899536,-0.05628244951367378,0.7640368342399597,0.271729975938797,-0.08312231302261353,0.76042240858078,0.19090673327445984,-0.10518921911716461,0.7526134252548218,0.12287497520446777,-0.12079679220914841,0.8215445876121521,0.43436115980148315,-0.07269618660211563,0.8471118211746216,0.3301228880882263,-0.09293010830879211,0.8599227666854858,0.26427167654037476,-0.10636413842439651,0.8647918701171875,0.2042049765586853,-0.11681020259857178
open_palm,Right,0.767874538898468,0.7279563546180725,-4.087848726186394e-09,0.6744253635406494,0.6991863250732422,-0.04088839143514633,0.5903480052947998,0.6275841593742371,-0.06977041065692902,0.5309097766876221,0.5597806572914124,-0.09887305647134781,0.4808137118816376,0.5272958278656006,-0.12845878303050995,0.6499724984169006,0.43096086382865906,-0.04411504045128822,0.6192964911460876,0.30740419030189514,-0.07740067690610886,0.6021420359611511,0.23377013206481934,-0.10194449126720428,0.5867695212364197,0.1673208475112915,-0.11923408508300781,0.7076895236968994,0.3986329138278961,-0.04929620772600174,0.6944225430488586,0.2522567808628082,-0.07960115373134613,0.6836411952972412,0.16961169242858887,-0.10513566434383392,0.6742813587188721,0.09828981757164001,-0.1253235936164856,0.7642571926116943,0.4026283323764801,-0.05954007804393768,0.7674232721328735,0.2710297703742981,-0.08792838454246521,0.7636556029319763,0.19161856174468994,-0.11069358140230179,0.7554705739021301,0.12464243173599243,-0.12649127840995789,0.8219156861305237,0.4337035119533539,-0.07555445283651352,0.8488932251930237,0.328491747379303,-0.09669778496026993,0.8613202571868896,0.2643970847129822,-0.11065700650215149,0.8655490875244141,0.20498037338256836,-0.12131556123495102
open_palm,Right,0.774517297744751,0.7217086553573608,-3.735558973261277e-09,0.679655134677887,0.694854736328125,-0.03934662044048309,0.5981163382530212,0.6298855543136597,-0.06733686476945877,0.5433692932128906,0.5599392652511597,-0.09565509855747223,0.4961774945259094,0.5217487215995789,-0.12437569350004196,0.6516857147216797,0.4315607249736786,-0.040978047996759415,0.621044397354126,0.3106618821620941,-0.07222357392311096,0.6038153171539307,0.23703089356422424,-0.09560085088014603,0.5885977149009705,0.16855710744857788,-0.11235859990119934,0.709336519241333,0.39612439274787903,-0.04654305428266525,0.6945077776908875,0.25328946113586426,-0.0748734399676323,0.6834235787391663,0.16788744926452637,-0.09954524040222168,0.6739645004272461,0.09280666708946228,-0.11955021321773529,0.7660107612609863,0.3985525965690613,-0.0569458045065403,0.7683699727058411,0.27028679847717285,-0.08407348394393921,0.7656300067901611,0.19051867723464966,-0.10655888170003891,0.7586310505867004,0.12231695652008057,-0.12245115637779236,0.8239713907241821,0.4292195439338684,-0.07285065948963165,0.85043865442276,0.3267698884010315,-0.09332776814699173,0.8636347055435181,0.2628454864025116,-0.107079416513443,0.8691669702529907,0.20366013050079346,-0.11777414381504059
open_palm,Right,0.780098557472229,0.7185883522033691,-3.4938774096104908e-09,0.6864665746688843,0.691659688949585,-0.046363621950149536,0.5993704795837402,0.6222251057624817,-0.07717768102884293,0.5363744497299194,0.5551260709762573,-0.1072114109992981,0.48427027463912964,0.5234583020210266,-0.1377638876438141,0.6603026986122131,0.43143564462661743,-0.04714145511388779,0.627248227596283,0.3113325238227844,-0.08062233775854111,0.6090998649597168,0.23606957495212555,-0.10641694068908691,0.5936326384544373,0.16582784056663513,-0.12488287687301636,0.7180503606796265,0.3974872827529907,-0.05002034455537796,0.7011668086051941,0.2571788430213928,-0.07980675995349884,0.6902128458023071,0.17198863625526428,-0.10710737854242325,0.6820704340934753,0.09702697396278381,-0.1291198432445526,0.7747281789779663,0.3989352583885193,-0.05840452015399933,0.773390531539917,0.2703073024749756,-0.0868767648935318,0.7689996957778931,0.19007915258407593,-0.11232917755842209,0.7616114020347595,0.12191939353942871,-0.1303943693637848,0.8335362672805786,0.4270419478416443,-0.07291299104690552,0.8575786352157593,0.3200567066669464,-0.09463653713464737,0.8706026673316956,0.2552368640899658,-0.110322967171669,0.8767872452735901,0.19683533906936646,-0.12259902060031891
open_palm,Right,0.7843718528747559,0.7164150476455688,-3.60438590085721e-09,0.6897592544555664,0.6904374361038208,-0.0456460565328598,0.604354739189148,0.6239337921142578,-0.07660145312547684,0.5463001728057861,0.551438570022583,-0.10681889951229095,0.4967227876186371,0.5067701935768127,-0.13748352229595184,0.663799524307251,0.43004193902015686,-0.04620999097824097,0.6335268020629883,0.3091466724872589,-0.0790143609046936,0.6168640851974487,0.2343689203262329,-0.10366649180650711,0.6023890376091003,0.16438019275665283,-0.12120869010686874,0.7230780720710754,0.3962799310684204,-0.0493270680308342,0.7073562145233154,0.2535153031349182,-0.07840070128440857,0.6974627375602722,0.1670483946800232,-0.10445164144039154,0.6897889971733093,0.09128516912460327,-0.1255445033311844,0.7805943489074707,0.3984967768192291,-0.057840414345264435,0.7793249487876892,0.26749300956726074,-0.08524604141712189,0.7765220403671265,0.1861942708492279,-0.10875847190618515,0.769458532333374,0.11579632759094238,-0.1256905496120453,0.8395020365715027,0.42761391401290894,-0.07241793721914291,0.8637239933013916,0.3199883699417114,-0.09313643723726273,0.8778719902038574,0.25291159749031067,-0.10755394399166107,0.8840495347976685,0.1911824643611908,-0.11893048882484436
open_palm,Right,0.784076452255249,0.726808488368988,-2.701503909463554e-09,0.6880221366882324,0.6969559192657471,-0.0403657965362072,0.6042681932449341,0.6258803009986877,-0.06813710182905197,0.5470418930053711,0.5551884770393372,-0.09624726325273514,0.49794161319732666,0.5189425349235535,-0.1248500868678093,0.663000762462616,0.4318021237850189,-0.03974604606628418,0.6318116784095764,0.30786895751953125,-0.07088176906108856,0.6153050661087036,0.2316666841506958,-0.09474960714578629,0.6009922623634338,0.16062355041503906,-0.11197998374700546,0.7219953536987305,0.39869290590286255,-0.0448218397796154,0.7068162560462952,0.2536318302154541,-0.07245349138975143,0.6967692971229553,0.16819500923156738,-0.09767872840166092,0.6884458065032959,0.09336137771606445,-0.11827516555786133,0.7791061401367188,0.4019797444343567,-0.05508560687303543,0.7804118990898132,0.27054017782211304,-0.08186697959899902,0.7781662940979004,0.18964135646820068,-0.10540696978569031,0.7714096903800964,0.12004655599594116,-0.12220973521471024,0.8368299603462219,0.4324743151664734,-0.07105608284473419,0.8642339110374451,0.32993435859680176,-0.09130776673555374,0.8794888854026794,0.2649732232093811,-0.10565879195928574,0.8865252733230591,0.20404842495918274,-0.11692831665277481
open_palm,Right,0.7816892862319946,0.7208529710769653,-3.7040202016669355e-09,0.6861818432807922,0.6901633143424988,-0.04124962165951729,0.600741446018219,0.6168147325515747,-0.06860087811946869,0.5407627820968628,0.5459682941436768,-0.09606631845235825,0.490177720785141,0.5105120539665222,-0.12371826171875,0.6623889803886414,0.42584094405174255,-0.03766008839011192,0.6299680471420288,0.30451422929763794,-0.06753624230623245,0.6136074662208557,0.22973352670669556,-0.09056628495454788,0.5995223522186279,0.1601848602294922,-0.10708092898130417,0.7205374836921692,0.39367926120758057,-0.04147845134139061,0.7043091058731079,0.2494051456451416,-0.0676431804895401,0.6945522427558899,0.16499364376068115,-0.09236300736665726,0.6864125728607178,0.09161382913589478,-0.11239481717348099,0.7771257162094116,0.3968668282032013,-0.05071364343166351,0.77939772605896,0.26676058769226074,-0.0758720338344574,0.7775342464447021,0.185520201921463,-0.09896253794431686,0.7709000110626221,0.1164526641368866,-0.11524961143732071,0.8346076011657715,0.4264601767063141,-0.06579986214637756,0.861280083656311,0.32129812240600586,-0.08426200598478317,0.8753051161766052,0.2583191990852356,-0.09785915166139603,0.8810905814170837,0.20024657249450684,-0.10850629955530167
open_palm,Right,0.7824791073799133,0.720106840133667,-3.0458686683942915e-09,0.6877191662788391,0.6935989856719971,-0.04278700798749924,0.6039341688156128,0.6254096031188965,-0.07236219197511673,0.5460213422775269,0.5560575723648071,-0.10159269720315933,0.49492186307907104,0.5222890377044678,-0.131330668926239,0.6634595394134521,0.43278011679649353,-0.0462331622838974,0.6328520178794861,0.3114391565322876,-0.07930301129817963,0.6163195371627808,0.23481065034866333,-0.10384567081928253,0.6018155217170715,0.1625300645828247,-0.12128793448209763,0.7224422693252563,0.3988279104232788,-0.050564415752887726,0.7073174118995667,0.2564154863357544,-0.07994046807289124,0.6973131895065308,0.17030856013298035,-0.10496249794960022,0.6889510750770569,0.09373149275779724,-0.12539811432361603,0.7796644568443298,0.4010530412197113,-0.0599723719060421,0.7802194952964783,0.2711147367954254,-0.08797819167375565,0.7776035070419312,0.18932870030403137,-0.11091624200344086,0.7705975770950317,0.11826568841934204,-0.12730291485786438,0.8375821709632874,0.4303450286388397,-0.07522056996822357,0.863739550113678,0.32616865634918213,-0.09625109285116196,0.8780485391616821,0.2606741786003113,-0.11038294434547424,0.8843300938606262,0.19965800642967224,-0.12150714546442032
open_palm,Right,0.7853766083717346,0.7181806564331055,-3.6819460813575233e-09,0.6910638809204102,0.6904264688491821,-0.04134261980652809,0.6076560616493225,0.6211494207382202,-0.07063239812850952,0.5498196482658386,0.5520095229148865,-0.10012952983379364,0.4986911416053772,0.5162600874900818,-0.13027483224868774,0.6643756628036499,0.4299456477165222,-0.04354148358106613,0.632377028465271,0.3097929358482361,-0.07658521831035614,0.6155627369880676,0.23399531841278076,-0.10182077437639236,0.6011440753936768,0.16254842281341553,-0.1199350506067276,0.7226921916007996,0.39509862661361694,-0.04905405640602112,0.7073391079902649,0.2515546977519989,-0.07887142896652222,0.6971712112426758,0.1655389368534088,-0.10545997321605682,0.6889233589172363,0.09093290567398071,-0.12693019211292267,0.7793653011322021,0.39731499552726746,-0.05964747443795204,0.7809532284736633,0.2669696509838104,-0.08805786818265915,0.7784348726272583,0.18633034825325012,-0.1122831255197525,0.7716041207313538,0.11810052394866943,-0.12946708500385284,0.836963415145874,0.42692801356315613,-0.07591613382101059,0.8637863397598267,0.3227011263370514,-0.0973038524389267,0.8787890672683716,0.25872811675071716,-0.1120041012763977,0.8858449459075928,0.19997313618659973,-0.12352053821086884
